"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"What Remains of Edith Finch","1493006400000","","false","991300","19.99","7421085","2.8803583451326578","96","AA","Annapurna Interactive","Giant Sparrow","501300","https://store.steampowered.com/app/501300"
"Maneater","1621915200000","","false","387081","39.99","7395560","11.478754052280507","89","AA","Tripwire Interactive","Tripwire Interactive","629820","https://store.steampowered.com/app/629820"
"LEGO® Marvel™ Super Heroes","1382414400000","","false","1081009","19.99","7390615","34.814123468790896","95","AA","Warner Bros. Interactive Entertainment","Traveller's Tales","249130","https://store.steampowered.com/app/249130"
"Contagion","1377993600000","1382673600000","false","952491","9.99","7386346","29.804553321539217","73","Indie","Monochrome, Inc","Monochrome, Inc","238430","https://store.steampowered.com/app/238430"
"Farlight 84","1682222400000","1695268800000","false","4032048","0","7324278.747196977","76.9166982765112","78","Indie","Farlight Games","Farlight Games","1928420","https://store.steampowered.com/app/1928420"
"Call of Cthulhu®","1540785600000","","false","429453","19.99","7311822","8.101223559660326","79","AA","Focus Entertainment","Cyanide Studio","399810","https://store.steampowered.com/app/399810"
"The Dark Pictures Anthology: Man of Medan","1567051200000","","false","412112","19.99","7233348","6.722867370001714","76","Indie","BANDAI NAMCO Entertainment Europe","Supermassive Games","939850","https://store.steampowered.com/app/939850"
"Uncharted Waters Origin","1677992400000","","false","152278","0","7221551.565160697","149.5327065316585","45","Indie","LINE Games Corporation","KOEI TECMO GAMES CO., LTD.,LINE Games Corporation,Motif Co.,Ltd.","1574360","https://store.steampowered.com/app/1574360"
"Sword Art Online: Hollow Realization Deluxe Edition","1509076800000","","false","290501","49.99","7217422","21.76692043814734","79","AA","BANDAI NAMCO Entertainment","AQURIA","607890","https://store.steampowered.com/app/607890"
"Legend of Mortal","1718337600000","","false","476545","19.99","7211799","24.586205299886267","78","Indie","Paras Games,Obb Studio Inc.","Obb Studio Inc.","1859910","https://store.steampowered.com/app/1859910"
"Armello","1420070400000","1441080000000","false","645774","24.99","7183164","75.31272184016032","82","Indie","League of Geeks","League of Geeks","290340","https://store.steampowered.com/app/290340"
"STEINS;GATE","1473307200000","","false","638865","29.99","7167460","24.37036407080499","97","AA","Spike Chunsoft Co., Ltd.","MAGES. Inc.","412830","https://store.steampowered.com/app/412830"
"Songs of Conquest","1652155200000","1716177600000","false","425597","34.99","7134014","36.90762462091261","87","AA","Coffee Stain Publishing","Lavapotion","867210","https://store.steampowered.com/app/867210"
"Book of Yog Idle RPG","1659067200000","","true","386030","0","7122012.093155048","96.14822043925797","63","Indie","元气工作室","元气工作室","1097430","https://store.steampowered.com/app/1097430"
"Like a Dragon: Ishin!","1676955600000","","false","185364","59.99","7099029","30.60722935750485","83","AAA","SEGA","Ryu Ga Gotoku Studio","1805480","https://store.steampowered.com/app/1805480"
"CARRION","1595476800000","","false","616233","19.99","7089469","7.983045811379688","95","AA","Devolver Digital","Phobia Game Studio","953490","https://store.steampowered.com/app/953490"
"The Walking Dead: The Telltale Definitive Series","1603944000000","","false","504473","49.99","7080884","22.619285528466122","97","AA","Skybound Games","Skybound Games","1449690","https://store.steampowered.com/app/1449690"
"Pacify","1550811600000","","false","2277641","4.99","7043372","4.867951351537521","87","Indie","Hitchcock Games","Shawn Hitchcock","967050","https://store.steampowered.com/app/967050"
"SIGNALIS","1666843200000","","false","455112","19.99","7018369","11.15358548630492","97","AA","Humble Games,PLAYISM","rose-engine","1262350","https://store.steampowered.com/app/1262350"
"Tower Unite","1460088000000","","true","629489","19.99","7001983","39.19380469985275","90","Indie","PixelTail Games","PixelTail Games","394690","https://store.steampowered.com/app/394690"
"Life is Strange 2","1537934400000","","false","2213605","0","6996027.727893261","16.06338995621457","87","AA","Square Enix,Feral Interactive (Mac),Feral Interactive (Linux)","DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)","532210","https://store.steampowered.com/app/532210"
"Angel Legion","1597377600000","","false","335429","0","6966290.61067309","251.89071808662135","85","Indie","Shanghai SilverMoon Network Technology Co.Ltd","Shanghai SilverMoon Network Technology Co.Ltd","1333350","https://store.steampowered.com/app/1333350"
"Homefront®: The Revolution","1463457600000","","false","524796","19.99","6940181","0","60","AA","Deep Silver","Dambuster Studios","223100","https://store.steampowered.com/app/223100"
"Skater XL - The Ultimate Skateboarding Game","1545195600000","1595908800000","false","350813","39.99","6922609","60.99273525351945","86","Indie","Easy Day Studios Pty Ltd","Easy Day Studios Pty Ltd","962730","https://store.steampowered.com/app/962730"
"Another Crab's Treasure","1714017600000","","false","292680","29.99","6902892","15.044283680672958","95","Indie","Aggro Crab","Aggro Crab","1887840","https://store.steampowered.com/app/1887840"
"Remember Me","1370232000000","","false","643992","29.99","6896786","8.950753256059647","83","AA","Capcom","DONTNOD Entertainment","228300","https://store.steampowered.com/app/228300"
"Beyond: Two Souls","1592452800000","","false","879476","19.99","6896495","10.48539818068851","88","AA","Quantic Dream","Quantic Dream","960990","https://store.steampowered.com/app/960990"
"Far Cry 3 - Blood Dragon","1367380800000","","false","1341171","14.99","6858418","5.814850620964972","88","AAA","Ubisoft","Ubisoft Montreal","233270","https://store.steampowered.com/app/233270"
"Lost Castle / 失落城堡","1454284800000","1472616000000","false","1469106","9.99","6856454","25.997638543844868","87","Indie","Neon Doctrine","Hunter Studio","434650","https://store.steampowered.com/app/434650"
"Slay the Princess — The Pristine Cut","1698033600000","","false","468592","17.99","6848825","9.070596802892531","97","Indie","Black Tabby Games,Serenity Forge","Black Tabby Games","1989270","https://store.steampowered.com/app/1989270"
"System Shock","1685419200000","","false","264226","39.99","6816748","13.860554469304498","91","AA","Prime Matter","Nightdive Studios","482400","https://store.steampowered.com/app/482400"
"Little Nightmares","1493265600000","","false","1194155","19.99","6778773","7.019081787617895","95","AA","BANDAI NAMCO Entertainment","Tarsier Studios","424840","https://store.steampowered.com/app/424840"
"Antichamber","1359608400000","","false","1006000","19.99","6778257","8.524645523954277","95","Indie","Demruth","Alexander Bruce","219890","https://store.steampowered.com/app/219890"
"Ravenswatch","1680753600000","1727308800000","false","411827","24.99","6760655","38.933184022182786","81","AA","Nacon","Passtech Games","2071280","https://store.steampowered.com/app/2071280"
