"name","firstReleaseDate","earlyAccessExitDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl"
"BattleBit Remastered","1686801600000","","true","3531147","14.99","46501322","36.32046701195717","87","Indie","SgtOkiDoki","SgtOkiDoki,Vilaskis,TheLiquidHorse","671860","https://store.steampowered.com/app/671860"
"THE FINALS","1701925200000","","false","9627286","0","46264525","53.45645519551035","77","Indie","Embark Studios","Embark Studios","2073850","https://store.steampowered.com/app/2073850"
"Grand Theft Auto IV: The Complete Edition","1285891200000","1585022400000","false","7269044","19.99","45930524","33.5855328683686","82","AAA","Rockstar Games","Rockstar North,Rockstar Toronto","12210","https://store.steampowered.com/app/12210"
"Insurgency: Sandstorm","1541030400000","1544590800000","false","2843048","29.99","45867425","73.08490060488639","85","AA","Focus Entertainment","New World Interactive","581320","https://store.steampowered.com/app/581320"
"Space Engineers","1380585600000","1551330000000","false","4303154","19.99","45748782","280.2152753392257","89","AA","Keen Software House","Keen Software House","244850","https://store.steampowered.com/app/244850"
"CODE VEIN","1569470400000","","false","1727121","59.99","45536661","32.15059109888142","85","AAA","Bandai Namco Entertainment","Bandai Namco Studios","678960","https://store.steampowered.com/app/678960"
"Remnant: From the Ashes","1566187200000","","false","1901553","39.99","45371778","30.76419931623596","85","AA","Arc Games","Gunfire Games","617290","https://store.steampowered.com/app/617290"
"Hades II","1714968000000","","true","1763684","29.99","45366075","36.254367888263715","95","AA","Supergiant Games","Supergiant Games","1145350","https://store.steampowered.com/app/1145350"
"GTFO","1575867600000","1639026000000","false","1787983","39.99","45335247","35.22812989740255","84","Indie","10 Chambers","10 Chambers","493520","https://store.steampowered.com/app/493520"
"Days Gone","1621224000000","","false","2036680","49.99","45039396","36.202844725530205","93","AAA","PlayStation Publishing LLC","Bend Studio","1259420","https://store.steampowered.com/app/1259420"
"Planet Coaster","1479358800000","","false","3096089","44.99","44990912","62.27978908610382","91","AA","Frontier Developments,Aspyr (Mac)","Frontier Developments,Aspyr (Mac)","493340","https://store.steampowered.com/app/493340"
"BioShock Infinite","1364184000000","","false","5103924","29.99","44961614","19.594575185042","94","AAA","2K","Irrational Games,Virtual Programming (Linux)","8870","https://store.steampowered.com/app/8870"
"Tomb Raider","1362373200000","","false","7525065","14.99","44681442","12.827207512778926","96","AA","Crystal Dynamics,Feral Interactive (Mac)","Crystal Dynamics,Eidos-Montréal,Feral Interactive (Mac),Nixxes","203160","https://store.steampowered.com/app/203160"
"Diablo® IV","1697515200000","","false","1290298","49.99","44669520","121.51944336311394","65","AA","Blizzard Entertainment, Inc.","Blizzard Entertainment, Inc.","2344520","https://store.steampowered.com/app/2344520"
"FINAL FANTASY VII REMAKE INTERGRADE","1655438400000","","false","1165675","39.99","44275878","35.435931962482904","89","AA","Square Enix","Square Enix","1462040","https://store.steampowered.com/app/1462040"
"Far Cry 3","1354597200000","","false","5075079","19.99","44257679","0","90","AAA","Ubisoft","Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai","220240","https://store.steampowered.com/app/220240"
"Far Cry® 4","1414814400000","","false","2756418","29.99","44251018","25.937603960647543","84","AAA","Ubisoft","Ubisoft Montreal, Red Storm, Shanghai, Toronto, Kiev","298110","https://store.steampowered.com/app/298110"
"Starbound","1383264000000","1469160000000","false","4175537","14.99","42588290","58.77391665085637","90","AA","Chucklefish","Chucklefish","211820","https://store.steampowered.com/app/211820"
"Assassin's Creed® Unity","1415682000000","","false","2861201","29.99","42390183","20.128900013608433","78","AAA","Ubisoft","Ubisoft","289650","https://store.steampowered.com/app/289650"
"World of Tanks","1619582400000","","false","2799715","0","41285724.762689285","26.935093798256688","84","AA","Wargaming Group Limited","Wargaming Group Limited","1407200","https://store.steampowered.com/app/1407200"
"Dragon Age™: The Veilguard","1730332800000","","false","762171","59.99","40807748","0","71","AAA","Electronic Arts","BioWare","1845910","https://store.steampowered.com/app/1845910"
"Overwatch® 2","1691640000000","","false","11407756","0","40784564","89.31884946684484","22","AA","Blizzard Entertainment, Inc.","Blizzard Entertainment, Inc.","2357570","https://store.steampowered.com/app/2357570"
"GUILTY GEAR -STRIVE-","1623384000000","","false","1527126","39.99","40520816","76.7307236945471","88","AA","Arc System Works","Arc System Works","1384160","https://store.steampowered.com/app/1384160"
"Killing Floor 2","1427846400000","1479445200000","false","3639397","29.99","40454859","49.81589282254783","88","AA","Tripwire Interactive","Tripwire Interactive","232090","https://store.steampowered.com/app/232090"
"Gunfire Reborn","1588651200000","1637125200000","false","3465594","19.99","39806259","0","93","Indie","Duoyi Games","Duoyi Games","1217060","https://store.steampowered.com/app/1217060"
"Dead Space","1674795600000","","false","1079577","59.99","39333429","14.662139963134278","91","AAA","Electronic Arts","Motive","1693980","https://store.steampowered.com/app/1693980"
"Shadow of the Tomb Raider: Definitive Edition","1536897600000","","false","3383649","0","39157926.417627834","22.66050529818182","85","AA","Crystal Dynamics,Feral Interactive (Mac),Feral interactive (Linux)","Eidos-Montréal,Crystal Dynamics,Nixxes,Feral Interactive (Mac),Feral interactive (Linux)","750920","https://store.steampowered.com/app/750920"
"Resident Evil Village","1620360000000","","false","1892490","39.99","38659740","28.58561518607178","96","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","1196590","https://store.steampowered.com/app/1196590"
"EVE Online","1285891200000","1292389200000","false","4289446","0","38579438.72833449","312.844125197039","74","Indie","CCP","CCP","8500","https://store.steampowered.com/app/8500"
"Mafia III: Definitive Edition","1475280000000","1589860800000","false","1330099","29.99","38378944","51.08239837465277","58","AAA","2K,Aspyr (Mac)","Hangar 13,Aspyr (Mac)","360430","https://store.steampowered.com/app/360430"
"Lies of P","1695009600000","","false","819890","59.99","37334712","33.28330354021186","92","AA","NEOWIZ","NEOWIZ","1627720","https://store.steampowered.com/app/1627720"
"Resident Evil 7 Biohazard","1485147600000","","false","2426206","19.99","37250443","14.808640382170456","95","AAA","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","418370","https://store.steampowered.com/app/418370"
"Realm of the Mad God Exalt","1329714000000","","false","4118896","0","37227537.76058375","221.8613516318173","83","Indie","Deca Games","Wild Shadow Studios,Deca Games","200210","https://store.steampowered.com/app/200210"
"TEKKEN 7","1496289600000","","false","2170485","39.99","37116225","57.1195003062823","83","AA","BANDAI NAMCO Entertainment","BANDAI NAMCO Studios Inc.","389730","https://store.steampowered.com/app/389730"
"Warface: Clutch","1404187200000","","false","10892011","0","37041506.13076883","26.98630223096869","66","Indie","MY.GAMES","MY.GAMES","291480","https://store.steampowered.com/app/291480"
"Back 4 Blood","1634011200000","","false","1939622","59.99","36920089","0","68","AAA","Warner Bros. Games","Turtle Rock Studios","924970","https://store.steampowered.com/app/924970"
"Warhammer: Vermintide 2","1520485200000","","false","3813976","29.99","36809602","38.670538546271985","85","AA","Fatshark","Fatshark","552500","https://store.steampowered.com/app/552500"
"Elite Dangerous","1427947200000","","false","2595666","19.99","36766982","272.54650854097184","77","AA","Frontier Developments","Frontier Developments","359320","https://store.steampowered.com/app/359320"
"Limbus Company","1677387600000","","false","2120587","0","36179008","191.56968595539846","84","AA","ProjectMoon","ProjectMoon","1973530","https://store.steampowered.com/app/1973530"
