"name","firstReleaseDate","earlyAccess","copiesSold","price","revenue","avgPlaytime","reviewScore","publisherClass","publishers","developers","steamId","steamUrl","earlyAccessExitDate"
"Tourist Bus Simulator","1544072400000","false","82801","29.99","1813868","14.11172565250532","67","Indie","Aerosoft GmbH","TML-Studios,PEDEPE","953580","https://store.steampowered.com/app/953580",""
"Never Alone (Kisima Ingitchuna)","1416286800000","false","350289","14.99","1791791","4.692254579731738","81","Indie","E-Line Media","Upper One Games,E-Line Media","295790","https://store.steampowered.com/app/295790",""
"Café Stella and the Reaper's Butterflies","1648180800000","false","85675","34.99","1791493","44.49186598612627","98","Indie","NekoNyan Ltd.,HIKARI FIELD","YUZUSOFT","1829980","https://store.steampowered.com/app/1829980",""
"One Finger Death Punch","1393822800000","false","748641","4.99","1785813","16.105675176186946","98","Indie","Silver Dollar Games","Silver Dollar Games","264200","https://store.steampowered.com/app/264200",""
"Riven","1719288000000","false","60779","34.99","1784674","13.398548140135807","94","Indie","Cyan Worlds Inc","Cyan Worlds Inc","1712350","https://store.steampowered.com/app/1712350",""
"Scribblenauts Unmasked: A DC Comics Adventure","1379995200000","false","250211","19.99","1780030","17.652525851560213","83","AA","Warner Bros. Interactive Entertainment","5th Cell Media","249870","https://store.steampowered.com/app/249870",""
"Spirit City: Lofi Sessions","1712548800000","false","204077","11.99","1780013","72.06996451242483","98","Indie","Mooncube Games","Mooncube Games","2113850","https://store.steampowered.com/app/2113850",""
"Ratopia","1699156800000","true","120798","19.99","1777087","56.65619399037281","88","Indie","Cassel Games","Cassel Games","2244130","https://store.steampowered.com/app/2244130",""
"Idle Slayer","1595822400000","false","481607","0","1773973.9288719657","106.17556147830895","86","Indie","Pablo Leban","Pablo Leban","1353300","https://store.steampowered.com/app/1353300","1608526800000"
"Walkabout Mini Golf VR","1626321600000","false","150586","14.99","1769721","10.250472203146051","98","Indie","Mighty Coconut","Mighty Coconut","1408230","https://store.steampowered.com/app/1408230",""
"LEGO® Bricktales","1665547200000","false","130574","29.99","1760426","12.849856735052505","86","Indie","Thunderful Publishing","ClockStone","1898290","https://store.steampowered.com/app/1898290",""
"Grow Home","1423026000000","false","357181","7.99","1755464","8.807389646874965","92","AAA","Ubisoft","Reflections, a Ubisoft Studio","323320","https://store.steampowered.com/app/323320",""
"Mad Games Tycoon","1420070400000","false","218004","14.99","1753399","41.31381332980919","91","Indie","Eggcode","Eggcode","341000","https://store.steampowered.com/app/341000","1473739200000"
"TEVI","1701234000000","false","80150","29.99","1749415","16.697939657429618","90","Indie","CreSpirit,Neverland Entertainment","CreSpirit,GemaYue,Ein Lee","2230650","https://store.steampowered.com/app/2230650",""
"Aloft","1736899200000","true","77734","24.99","1748315","0","84","AA","Funcom","Astrolabe Interactive Inc.","1660080","https://store.steampowered.com/app/1660080",""
"Comedy Night","1503547200000","false","572137","4.99","1734196","27.532671613547357","75","Indie","Lighthouse Games Studio","Lighthouse Games Studio","665360","https://store.steampowered.com/app/665360",""
"Take Me To The Dungeon!!","1687924800000","false","184466","10.99","1723345","7.78540941964149","94","Indie","Mango Party,Mango Party News","Hanabi Fuusen","1793250","https://store.steampowered.com/app/1793250",""
"Oh Deer","1710475200000","false","231517","9.99","1722424","0","86","Indie","Cozy Cabin Studios","Cozy Cabin Studios","2708450","https://store.steampowered.com/app/2708450","1719460800000"
"Rubber Bandits","1638421200000","false","733351","9.99","1719651","0","85","Indie","Flashbulb","Flashbulb","1206610","https://store.steampowered.com/app/1206610",""
"Prison Simulator","1635998400000","false","134728","19.99","1712527","12.005789195300565","87","Indie","Baked Games,PlayWay S.A.","Baked Games","842180","https://store.steampowered.com/app/842180",""
"Cat Quest","1502164800000","false","324709","12.99","1699492","8.927509484762908","95","Indie","Kepler Interactive","The Gentlebros","593280","https://store.steampowered.com/app/593280",""
"Party Panic","1467331200000","false","273710","16.99","1695260","7.214323706926105","76","Indie","Everglow Interactive Inc.","Everglow Interactive Inc.","506500","https://store.steampowered.com/app/506500","1502078400000"
"Riddle Joker","1608267600000","false","86768","34.99","1674651","35.978299542715746","98","Indie","NekoNyan Ltd.,HIKARI FIELD","YUZUSOFT","1277930","https://store.steampowered.com/app/1277930",""
"King of Retail","1553572800000","false","117824","25.99","1672111","26.50385992732434","88","Indie","Iceberg Interactive","Freaking Games","968250","https://store.steampowered.com/app/968250","1663128000000"
"Class of '09","1623297600000","false","218433","9.99","1669466","4.423463952437557","96","Indie","SBN3","SBN3","1443200","https://store.steampowered.com/app/1443200",""
"Zoo 2: Animal Park","1598241600000","false","159988","0","1667136.2627735443","11.49111230847518","78","Indie","upjers","KING Art","1352330","https://store.steampowered.com/app/1352330",""
"The Arrogant Kaiju Princess and The Detective Servant","1703048400000","false","141290","14.99","1664920","10.554385060248556","97","Indie","Mango Party,Mango Party News","ARTcelerator,PantyParrot","2291680","https://store.steampowered.com/app/2291680",""
"Outlaws of the Old West","1552363200000","true","139219","19.99","1661649","77.20127312165432","60","Indie","Wandering Wizard","Virtual Basement LLC","840800","https://store.steampowered.com/app/840800",""
"Love and Sex: Second Base","1585281600000","false","97421","19.99","1659914","72.42530701141764","93","Indie","Andrealphus Games","Andrealphus Games","1264710","https://store.steampowered.com/app/1264710","1689566400000"
"Grocery Store Simulator","1717992000000","false","225673","14.99","1659025","20.93700983008336","94","Indie","EXPERIMENT ONE","EXPERIMENT ONE","2961880","https://store.steampowered.com/app/2961880","1732147200000"
"Dokapon Kingdom: Connect","1694059200000","false","50368","49.99","1650030","23.82683843777028","90","Indie","Idea Factory International","Idea Factory,Compile Heart,Sting","2338140","https://store.steampowered.com/app/2338140",""
"Sticky Business","1689566400000","false","208182","9.99","1648920","6.648393069769512","95","Indie","Assemble Entertainment","Spellgarden Games","2303350","https://store.steampowered.com/app/2303350",""
"LEGO® Builder's Journey","1624334400000","false","187583","19.99","1647613","3.6914722043835115","83","Indie","LEGO® Games","Light Brick Studio","1544360","https://store.steampowered.com/app/1544360",""
"Death and Taxes","1582174800000","false","396956","12.99","1641933","5.728204472630329","87","Indie","Placeholder Gameworks,Hawthorn Games","Placeholder Gameworks","1166290","https://store.steampowered.com/app/1166290",""
"Cuisineer","1699506000000","false","78075","24.99","1633626","20.688168050940153","78","Indie","Marvelous Europe,XSEED Games","BattleBrew Productions","1963570","https://store.steampowered.com/app/1963570",""
"Shieldwall","1584936000000","false","158448","17.99","1631602","20.68983053590266","88","Indie","Nezon Production","Nezon Production","1216320","https://store.steampowered.com/app/1216320","1681790400000"
"Lost Eidolons","1665633600000","false","80917","34.99","1630458","35.3861150848662","71","Indie","Ocean Drive Studio, Inc.","Ocean Drive Studio, Inc.","1580520","https://store.steampowered.com/app/1580520",""
"Refind Self: The Personality Test Game","1699851600000","false","245395","7.99","1623389","2.399628118295134","87","AA","PLAYISM","Lizardry","2514960","https://store.steampowered.com/app/2514960",""
"The Spell Brigade","1726444800000","true","204889","9.99","1599624","13.832135550093126","90","Indie","Bolt Blaster Games","Bolt Blaster Games","2904000","https://store.steampowered.com/app/2904000",""
"Spin Rhythm XD","1571716800000","false","123256","19.99","1594626","14.570416985891319","97","Indie","Super Spin Digital","Super Spin Digital","1058830","https://store.steampowered.com/app/1058830","1678766400000"
"GigaBash","1659585600000","false","72663","24.99","1585438","17.838104612321278","94","Indie","Passion Republic Games","Passion Republic Games","1546400","https://store.steampowered.com/app/1546400",""
"SuchArt: Genius Artist Simulator","1626235200000","false","99830","24.99","1578039","9.302323144103715","97","Indie","HypeTrain Digital","Goose Minded","1293180","https://store.steampowered.com/app/1293180","1665633600000"
"Prominence Poker","1462060800000","false","1003605","0","1571695.5672641178","48.73671320064459","84","AA","Jagex Ltd","Pipeworks Studios","384180","https://store.steampowered.com/app/384180","1481518800000"
"Before We Leave","1620878400000","false","176101","19.99","1569087","21.297377275333066","78","AA","Team17","Balancing Monkey Games","1073910","https://store.steampowered.com/app/1073910",""
"Megaquarium","1536811200000","false","124918","24.99","1568019","58.13271397213903","95","Indie","Twice Circled","Twice Circled","600480","https://store.steampowered.com/app/600480",""
"Lust Theory Season 2","1674795600000","false","72362","24.99","1546461","16.471532838122087","75","Indie","Inceton games","Inceton games","1754870","https://store.steampowered.com/app/1754870",""
"Layers of Fear 2 (2019)","1559016000000","false","96407","19.99","1543899","9.003230383993921","72","Indie","Bloober Team SA,NA Publishing","Bloober Team SA","1029890","https://store.steampowered.com/app/1029890",""
"Patrick's Parabox","1648526400000","false","105538","19.99","1541362","12.872712849489508","99","Indie","Patrick Traynor","Patrick Traynor","1260520","https://store.steampowered.com/app/1260520",""
"West Hunt","1655179200000","false","210901","9.99","1531486","3.91161591484885","85","Indie","Wandering Wizard,Snail Games USA","NewGen","1570330","https://store.steampowered.com/app/1570330","1679544000000"
"Train Valley 2","1519862400000","false","185197","14.99","1530466","11.001320907729585","90","Indie","Flazm,META Publishing","Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy,Flazm","602320","https://store.steampowered.com/app/602320","1555300800000"
"Papa's Freezeria Deluxe","1680235200000","false","292449","5.99","1530397","21.41182541576823","99","Indie","Flipline Studios","Flipline Studios","2291760","https://store.steampowered.com/app/2291760",""
"Taiko no Tatsujin: Rhythm Festival","1730851200000","false","34009","49.99","1530098","10.188427032778458","88","AA","Bandai Namco Entertainment Inc.","Bandai Namco Amusement Lab Inc.","2288630","https://store.steampowered.com/app/2288630",""
"Zuma Deluxe","1156910400000","false","703801","4.99","1528815","14.709417866924909","95","Indie","PopCap Games, Inc.,Electronic Arts","PopCap Games, Inc.","3330","https://store.steampowered.com/app/3330",""
"Electrician Simulator","1663732800000","false","240742","17.99","1527469","7.998505054110423","80","Indie","Gaming Factory,Ultimate Games S.A.","Take IT Studio!","1080020","https://store.steampowered.com/app/1080020",""
"Milk outside a bag of milk outside a bag of milk","1639630800000","false","341742","8.99","1524799","3.4220281523840095","97","Indie","Nikita Kryukov","Nikita Kryukov","1604000","https://store.steampowered.com/app/1604000",""
"Battle Tanks: World War II","1550725200000","false","130201","0","1515200.1199209","116.38037990826207","67","Indie","XDEVS LTD","XDEVS LTD","782670","https://store.steampowered.com/app/782670",""
"Metal Slug: Awakening","1721347200000","false","175792","0","1507247","0","68","Indie","HAOPLAY Limited","Tencent","2963870","https://store.steampowered.com/app/2963870",""
"Clue/Cluedo: Classic Edition","1526529600000","false","195379","16.99","1505344","29.3928386141952","88","Indie","Marmalade Game Studio Ltd","Marmalade Game Studio Ltd","794800","https://store.steampowered.com/app/794800",""
"Out of Ore","1667188800000","false","82825","24.99","1501569","65.40541912341929","87","Indie","North Modding Company AB","North Modding Company AB","2009350","https://store.steampowered.com/app/2009350",""
"AirportSim","1697688000000","false","50962","34.99","1499594","14.188902549952399","71","Indie","Iceberg Interactive","MS GAMES,MK STUDIOS","1715280","https://store.steampowered.com/app/1715280",""
"Duck Season","1505361600000","false","99993","19.99","1496832","5.007828977547643","85","Indie","Stress Level Zero","Stress Level Zero","503580","https://store.steampowered.com/app/503580",""
"Immortal Life","1651032000000","false","126758","16.99","1495298","41.80351735032803","81","Indie","2P Games","YiFang Studio","1201230","https://store.steampowered.com/app/1201230","1705467600000"
"Pumping Simulator 2","1694491200000","false","92375","17.99","1494553","19.28766741777644","92","Indie","Lance Games","Lance Games","2499470","https://store.steampowered.com/app/2499470",""
"Nordic Ashes: Survivors of Ragnarok","1671080400000","false","320500","8.99","1487914","0","89","Indie","Noxfall Studios","Noxfall Studios","2068280","https://store.steampowered.com/app/2068280","1714104000000"
"EmergeNYC","1478145600000","true","60617","24.99","1483898","28.990001407217786","64","Indie","FlipSwitch Games","FlipSwitch Games","461430","https://store.steampowered.com/app/461430",""
"Yi Xian: The Cultivation Card Game","1670302800000","false","245988","0","1482606.52894428","89.98462214848084","74","AA","Gamera Games","Darksun Studio","1948800","https://store.steampowered.com/app/1948800","1705813200000"
"Placid Plastic Duck Simulator","1657080000000","false","968919","1.99","1480277","31.04859359164847","98","Indie","turbolento games","turbolento games","1999360","https://store.steampowered.com/app/1999360",""
"Mr.Mine","1601438400000","false","772593","0","1466626.0250199854","87.37981323251937","92","Indie","Playsaurus","Playsaurus","1397920","https://store.steampowered.com/app/1397920",""
"House Builder","1636606800000","false","127633","19.99","1460726","20.695769576741192","81","AA","PlayWay S.A.,FreeMind S.A.","FreeMind S.A.","1244630","https://store.steampowered.com/app/1244630","1705294800000"
"Esports Godfather","1716436800000","false","91172","19.99","1457740","49.827740672029364","93","Indie","Asteroid Game Studio","Asteroid Game Studio","1278540","https://store.steampowered.com/app/1278540",""
"Perfect Heist 2","1639112400000","false","196648","9.99","1454790","30.326791633667348","93","Indie","yeswecamp","yeswecamp","1521580","https://store.steampowered.com/app/1521580",""
"TransOcean: The Shipping Company","1411444800000","false","90047","19.99","1454519","12.821453508347517","74","AA","astragon Entertainment","Deck13 Hamburg","289930","https://store.steampowered.com/app/289930",""
"A Story About My Uncle","1401249600000","false","490391","14.99","1452869","6.2092104775885355","92","AA","Coffee Stain Publishing","Gone North Games","278360","https://store.steampowered.com/app/278360",""
"Futa Fix Dick Dine and Dash","1608526800000","false","134965","11.99","1445845","16.129554457645614","87","Indie","Critical Bliss","Cyberframe Studios,Kupaa Games","1173400","https://store.steampowered.com/app/1173400",""
"God Of Weapons","1694491200000","false","292856","5.99","1445560","25.622930416112577","86","Indie","Archmage Games Studio","Archmage Labs","2342950","https://store.steampowered.com/app/2342950",""
"Shelter 69","1652673600000","false","148911","0","1442971","0","63","Indie","JNT Games","JNT Games","1905950","https://store.steampowered.com/app/1905950",""
"The Jackbox Party Pack 5","1539748800000","false","69533","29.99","1440701","5.8935458536946665","94","AA","Jackbox Games, Inc.","Jackbox Games, Inc.","774461","https://store.steampowered.com/app/774461",""
"Thriving City: Song","1682049600000","false","114995","18.99","1431479","24.621693300960487","82","AA","IndieArk","White Star Studio","1956800","https://store.steampowered.com/app/1956800","1716955200000"
"Until Then","1719288000000","false","95307","19.99","1430199","10.043196743316958","98","Indie","Maximum Entertainment","Polychroma Games","1574820","https://store.steampowered.com/app/1574820",""
"Rising Front","1673672400000","true","103329","14.99","1429604","27.100736009353238","90","Indie","Sandstorm Studios Inc.","Sandstorm Studios Inc.","1560250","https://store.steampowered.com/app/1560250",""
"Botanicula","1336363200000","false","340416","14.99","1408479","5.0838912982378055","96","Indie","Amanita Design","Amanita Design","207690","https://store.steampowered.com/app/207690",""
"Paleo Pines","1695700800000","false","63062","29.99","1406845","38.97817668742505","88","Indie","Maximum Entertainment","Italic Pig","1202200","https://store.steampowered.com/app/1202200",""
"DON'T SCREAM","1698379200000","1730073600000","false","175091","14.99","1405706","1.9855787814497063","64","Indie","Digital Cybercherries","Digital Cybercherries","2497900","https://store.steampowered.com/app/2497900"
"Project QT","1705381200000","","false","87890","0","1403905","34.38810857304231","66","Indie","Nutaku Publishing","xDNA","1571200","https://store.steampowered.com/app/1571200"
"Monaco: What's Yours Is Mine","1366776000000","","false","326196","14.99","1403333","10.344419612734546","91","AA","Humble Games","Pocketwatch Games","113020","https://store.steampowered.com/app/113020"
"No Time to Relax","1551330000000","1566360000000","false","231719","13.99","1402748","7.534335672199448","92","Indie","Porcelain Fortress","Porcelain Fortress","829660","https://store.steampowered.com/app/829660"
"KinitoPET","1704776400000","","false","259646","5.99","1399899","0","93","Indie","troy_en","troy_en","2075070","https://store.steampowered.com/app/2075070"
"Fetish Locator Week Three","1684900800000","","false","90246","19.99","1391727","13.559811675348897","74","Indie","ViNovella Games","ViNovella Games","2231010","https://store.steampowered.com/app/2231010"
"Eleven Table Tennis","1464739200000","1474516800000","false","178189","29.99","1391663","25.92926363924265","95","Indie","For Fun Labs","For Fun Labs","488310","https://store.steampowered.com/app/488310"
"Motorcycle Mechanic Simulator 2021","1637125200000","","false","140957","19.99","1391206","13.590456840165649","69","AA","PlayWay S.A.,Play2Chill S.A.","Play2Chill S.A.","1078760","https://store.steampowered.com/app/1078760"
"Just Go","1660017600000","","false","215924","9.99","1386438","0","94","Indie","Studio Amateur","Studio Amateur","1862520","https://store.steampowered.com/app/1862520"
"Minishoot' Adventures","1712030400000","","false","111640","14.99","1386068","9.627535973741612","98","Indie","SoulGame Studio,IndieArk","SoulGame Studio","1634860","https://store.steampowered.com/app/1634860"
"Rogue: Genesia","1663560000000","","true","274864","8.99","1382485","37.98527912121651","93","Indie","iolaCorp Studio","Ouadi Huard","2067920","https://store.steampowered.com/app/2067920"
"Everything","1492747200000","","false","203112","14.99","1380691","12.831858702100078","83","Indie","David OReilly,PLAYISM (Japan)","David OReilly","582270","https://store.steampowered.com/app/582270"
"Tick Tock: A Tale for Two","1551934800000","","false","407339","5.99","1375797","2.2583081614282783","86","Indie","Other Tales Interactive","Other Tales Interactive","790740","https://store.steampowered.com/app/790740"
"Munchkin Digital","1669870800000","1678338000000","false","112301","14.99","1374687","16.199738133210296","76","Indie","Dire Wolf","Dire Wolf","1722860","https://store.steampowered.com/app/1722860"
"Secret Pie (Adult Version)","1637211600000","","false","332101","5.99","1370943","2.7669904826247573","85","Indie","Momentum Games","Momentum Games","1802870","https://store.steampowered.com/app/1802870"
"Tower! Simulator 3","1670907600000","","false","26871","59.99","1370630","36.643726642216386","68","Indie","FeelThere","FeelThere","2176130","https://store.steampowered.com/app/2176130"
"Farm Manager 2021","1620273600000","","false","140334","19.99","1368785","47.22173491324738","80","AA","PlayWay S.A.,Sim Farm S.A.","Cleversan Games","1123830","https://store.steampowered.com/app/1123830"
"Grow: Song of the Evertree","1637038800000","","false","98786","24.99","1366969","20.052536046970907","82","AA","505 Games","Prideful Sloth","1380420","https://store.steampowered.com/app/1380420"
"Kaiju Princess 2","1733961600000","","false","90317","17.99","1366378","8.377579819047817","98","Indie","Mango Party,PantyParrot,Mango Party News","PantyParrot","2289720","https://store.steampowered.com/app/2289720"
"SpiderHeck","1663819200000","","false","127630","14.99","1360108","16.70113736165352","92","AA","tinyBuild","Neverjam","1329500","https://store.steampowered.com/app/1329500"
"Samorost 3","1458792000000","","false","189461","19.99","1359772","6.8069822306375976","94","Indie","Amanita Design","Amanita Design","421120","https://store.steampowered.com/app/421120"
"MICROVOLTS: Recharged","1694145600000","","false","122273","0","1356864","35.02668406312161","69","Indie","Masangsoft","Masangsoft","1426440","https://store.steampowered.com/app/1426440"
"Shelter 2","1425873600000","","false","272171","24.99","1354830","17.975849276855445","85","Indie","Might and Delight","Might and Delight","275100","https://store.steampowered.com/app/275100"
"Unnamed Space Idle","1690430400000","","true","154959","0","1352754","302.76368078531686","93","Indie","Jdog Corp","Sylv","2471100","https://store.steampowered.com/app/2471100"
"Fears to Fathom - Ironbark Lookout","1697774400000","","false","226431","9.99","1350707","3.682936449678595","92","Indie","Rayll Studios","Rayll Studios","2506160","https://store.steampowered.com/app/2506160"
"Cozy Grove","1617768000000","","false","175078","14.99","1346748","44.83624713509934","90","Indie","Spry Fox LLC","Spry Fox LLC","1458100","https://store.steampowered.com/app/1458100"
"Embr","1590033600000","1632369600000","false","148722","19.99","1335918","11.34616270365738","87","AA","Curve Games","Muse Games","1062830","https://store.steampowered.com/app/1062830"
"Apocalypse Party","1701320400000","","false","210580","9.99","1330508","25.336166916405855","73","Indie","Breaker Games,Kepler Ghost","Breaker Games","2351560","https://store.steampowered.com/app/2351560"
"DEEEER Simulator: Your Average Everyday Deer Game","1579496400000","1637643600000","false","159236","14.99","1330463","17.70503940150121","92","AA","PLAYISM","Gibier Games","1018800","https://store.steampowered.com/app/1018800"
"PHOGS!","1606971600000","","false","106506","24.99","1323710","6.553105969564558","85","Indie","Coatsink","Bit Loom Games","850320","https://store.steampowered.com/app/850320"
"Lil Gator Game","1670994000000","","false","88760","19.99","1323699","5.479893978530684","99","Indie","Playtonic Friends","MegaWobble","1586800","https://store.steampowered.com/app/1586800"
"Farm Together 2","1715054400000","","true","75099","19.99","1314015","149.66943525739086","92","Indie","Milkstone Studios","Milkstone Studios","2418520","https://store.steampowered.com/app/2418520"
"Touhou Danmaku Kagura Phantasia Lost","1707282000000","","false","58356","29.99","1310676","22.420406043420535","80","Indie","Alliance Arts","UnknownX","2190220","https://store.steampowered.com/app/2190220"
"Ghost Marriage Matchmaking","1644296400000","","false","88833","19.99","1309997","8.83165610021675","87","Indie","Alice Publication","永恆艾莉絲工坊,非魚工作室","1683430","https://store.steampowered.com/app/1683430"
"The Gallery - Episode 1: Call of the Starseed","1459828800000","","false","67808","14.99","1299438","1.6595715506336695","83","Indie","Cloudhead Games Ltd.","Cloudhead Games Ltd.","270130","https://store.steampowered.com/app/270130"
"Dungeons & Degenerate Gamblers","1723075200000","","false","101779","14.99","1296956","13.834288370717163","81","Indie","Yogscast Games","Purple Moss Collectors","2400510","https://store.steampowered.com/app/2400510"
"Robin Morningwood Adventure - A gay RPG","1653192000000","1664510400000","false","45477","34.99","1296053","27.584013580876494","96","Indie","Grizzly Gamer","Grizzly Gamer","1457220","https://store.steampowered.com/app/1457220"
"Echoes of the Plum Grove","1714363200000","","false","81909","19.99","1295248","28.25315482396378","88","Indie","indie.io","Unwound Games","1536090","https://store.steampowered.com/app/1536090"
"Supermarket Together","1723161600000","","false","4622765","0","1293509.7302833744","10.325803357123165","95","Indie","DeadDevsTellNoLies","DeadDevsTellNoLies","2709570","https://store.steampowered.com/app/2709570"
"STORY OF SEASONS: Pioneers of Olive Town","1631678400000","","false","52968","39.99","1288405","27.886220516714047","84","AA","XSEED Games,Marvelous USA, Inc.,Marvelous","Marvelous Inc.","1392960","https://store.steampowered.com/app/1392960"
"Pogostuck: Rage With Your Friends","1551330000000","","false","245111","6.99","1284501","37.476061865515206","84","Indie","Hendrik Felix Pohl","Hendrik Felix Pohl","688130","https://store.steampowered.com/app/688130"
"Tavern Manager Simulator 🍻","1723507200000","","false","131788","12.99","1284283","7.683405844776186","92","Indie","One More Time","One More Time","2756770","https://store.steampowered.com/app/2756770"
"Maitetsu:Last Run!!","1604030400000","","false","83195","34.99","1282951","34.670505406159414","98","Indie","HIKARI FIELD","Lose","1434480","https://store.steampowered.com/app/1434480"
"Horny Villa","1730937600000","","false","122403","0","1274533","21.394572334128714","72","Indie","Nutaku Publishing","GreenT","2903690","https://store.steampowered.com/app/2903690"
"Farmer Against Potatoes Idle","1661400000000","1725494400000","false","301229","0","1262132.0709976002","452.06941765565057","96","Indie","Oni Gaming","Oni Gaming","1535560","https://store.steampowered.com/app/1535560"
"Seeds of Chaos","1580446800000","","true","73668","19.99","1260081","0","82","Indie","TinyHat Studios","Venus Noire","1205950","https://store.steampowered.com/app/1205950"
"Monster Prom 3: Monster Roadtrip","1666324800000","","false","137167","11.99","1259076","13.693485819009856","98","Indie","Beautiful Glitch","Beautiful Glitch","1665190","https://store.steampowered.com/app/1665190"
"WHAT THE GOLF?","1603339200000","","false","138059","19.99","1250227","5.867103296966445","94","Indie","Triband","Triband","785790","https://store.steampowered.com/app/785790"
"Passpartout 2: The Lost Artist","1680580800000","","false","59261","24.99","1246523","9.3846224073602","95","Indie","Flamebait Games","Flamebait Games","1571100","https://store.steampowered.com/app/1571100"
"Slapshot: Rebound","1607317200000","1712808000000","false","1158605","0","1245036.037589658","36.88112677302268","84","Indie","Oddshot Games","Oddshot Games","1173370","https://store.steampowered.com/app/1173370"
